Id,SalePrice
2736,143285.66398012874
2737,121765.9285920516
2738,154508.06748723006
2739,157753.08018710083
2740,143430.55313177177
2741,146310.4950447632
2742,152058.34498773457
2743,142506.20551527195
2744,145478.54822437846
2745,138362.19389417788
2746,126901.10689636519
2747,155937.9690639432
2748,130168.16890389011
2749,128620.33199842671
2750,133426.33914616093
2751,117700.96015690094
2752,228579.52542461673
2753,158640.7361383793
2754,216733.4055095962
2755,131827.84349412858
2756,91087.96316961329
2757,85591.1438192729
2758,79970.94213263637
2759,154427.570688314
2760,137008.9550774713
2761,142830.41366082395
2762,148455.17634603233
2763,195403.83799549058
2764,163254.063389007
2765,269936.96775523084
2766,130466.27162539087
2767,93679.18437935908
2768,140053.4076260222
2769,137876.62349811307
2770,153271.64926487085
2771,113414.72338027117
2772,111177.61968109384
2773,156436.6102474511
2774,142094.44508222584
2775,135949.37143337913
2776,147884.39914367118
2777,156094.17723273012
2778,110267.25535545008
2779,135621.90810010827
2780,117336.72157337193
2781,103543.97766166675
2782,95088.21683536329
2783,103348.85366862072
2784,127261.21265150535
2785,145389.32254157658
2786,61424.28680760136
2787,116236.42638365632
2788,86980.77886433242
2789,229273.18506080503
2790,98153.73163867854
2791,131658.82869883298
2792,88370.45771773873
2793,163049.1176941739
2794,104172.09728454181
2795,121601.56117760939
2796,102593.11540067341
2797,212875.21325241905
2798,117955.00830639494
2799,121202.30697739293
2800,86236.75530718775
2801,116247.61641251524
2802,123892.4738450893
2803,208513.28697115148
2804,142935.52887466952
2805,103395.51520072762
2806,105087.80323889058
2807,150718.6059256022
2808,144485.99526229742
2809,128504.18408469259
2810,139012.33469872238
2811,162327.25143849215
2812,147088.0852732284
2813,189025.45056175475
2814,188096.5498065239
2815,105536.90854367829
2816,240426.59917291973
2817,136533.96058491862
2818,124718.93144079752
2819,166073.61044624812
2820,129863.4756331771
2821,115233.07808679431
2822,173843.71436954252
2823,243480.92199752099
2824,164944.53345093795
2825,155048.59193553665
2826,137143.40191746902
2827,142688.83538533092
2828,224070.8032661126
2829,207566.80002814328
2830,248724.44932150037
2831,191589.77620742013
2832,223765.6138029997
2833,248123.65606145666
2834,226708.4036248611
2835,226783.27905016203
2836,193217.22900140917
2837,160133.46731488523
2838,151382.11157717044
2839,177717.07569501744
2840,193022.14753925448
2841,198365.3871077669
2842,214223.17045916273
2843,143547.3785748753
2844,163836.72553147547
2845,125917.18486819648
2846,210589.84259678962
2847,201487.22182905846
2848,205511.53852627779
2849,212054.97811153863
2850,268765.9214247133
2851,240635.75112749677
2852,234654.98878487636
2853,228300.0873520193
2854,139125.39386055298
2855,194163.36257868327
2856,211897.467727807
2857,190222.0758093096
2858,193046.70436550092
2859,132332.15289211675
2860,121255.48542147671
2861,144959.87393360428
2862,200784.61187868615
2863,119641.11658311593
2864,259049.73954857787
2865,146200.99121759413
2866,142703.78392908257
2867,85871.55414917026
2868,135148.29686463068
2869,133477.9154592487
2870,145413.08107893053
2871,107297.67589818385
2872,63996.73673328345
2873,108673.51142349088
2874,137176.43199460988
2875,124894.68726858884
2876,148504.88439793064
2877,137116.60365326356
2878,158717.04308545397
2879,125932.2175445797
2880,118789.42601031535
2881,140376.0811075963
2882,142491.9499693664
2883,170847.52765885036
2884,179208.137849026
2885,167739.31947838506
2886,166885.9857760642
2887,115223.64112489438
2888,127242.56301887934
2889,71184.16126073588
2890,80407.58026523986
2891,144930.463617036
2892,66936.06336773306
2893,114049.71495952425
2894,60885.946158297345
2895,274850.98268464394
2896,271304.280673144
2897,192393.89178840158
2898,185157.29445451553
2899,241197.70819014843
2900,161502.1460494852
2901,173126.78903805235
2902,180787.82792469175
2903,330967.3806892137
2904,330584.9296663676
2905,125625.97114492903
2906,210686.99034978283
2907,117097.25276942042
2908,127364.30857667545
2909,159330.8564803456
2910,82165.9853202278
2911,86998.480117933
2912,149846.20491532312
2913,85584.24024419564
2914,84299.52148668643
2915,84299.52148668643
2916,84117.9064700254
2917,149302.79021257392
2918,113979.40574136516
2919,236301.55932052087
